date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_169_normalized,smart_169_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_176_normalized,smart_176_raw,smart_178_normalized,smart_178_raw,smart_230_normalized,smart_230_raw,smart_244_normalized,smart_244_raw,smart_246_normalized,smart_246_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2025-11-05,ZL005DRL,ST12000NM0008,12000138625024,0,81.0,117747928.0,,,92.0,0.0,100.0,7.0,100.0,0.0,86.0,365394102.0,,,48.0,46173.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,3.0,99.0,2299.0,36.0,36.0,1.0,117747928.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45866.0,100.0,113525529208.0,100.0,559448002339.0,,,,,,,,,,,,,,,,,sac0,0.0,1100.0,5.0,47.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05,ZL005CMM,ST12000NM0008,12000138625024,0,79.0,73923416.0,,,91.0,0.0,100.0,9.0,100.0,0.0,86.0,378391307.0,,,47.0,46538.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,1.0,99.0,2634.0,29.0,29.0,1.0,73923416.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,46097.0,100.0,108218183528.0,100.0,589613491707.0,,,,,,,,,,,,,,,,,sac0,0.0,1101.0,3.0,45.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05,ZL005CZG,ST12000NM0008,12000138625024,0,73.0,20108496.0,,,92.0,0.0,100.0,7.0,100.0,0.0,80.0,95620831.0,,,45.0,48672.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,0.0,99.0,2327.0,23.0,23.0,1.0,20108496.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,48386.0,100.0,141343346440.0,100.0,679722740318.0,,,,,,,,,,,,,,,,,sac0,0.0,1137.0,13.0,13.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05,ZHZ4A01N,ST12000NM0008,12000138625024,0,78.0,65861736.0,,,90.0,0.0,100.0,13.0,100.0,0.0,81.0,115357652.0,,,40.0,52818.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,670.0,99.0,2376.0,38.0,38.0,1.0,65861736.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,52550.0,100.0,142357284256.0,100.0,563520307896.0,,,,,,,,,,,,,,,,,sac0,0.0,1131.0,7.0,37.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08,ZHZ50WX4,ST12000NM0008,12000138625024,0,78.0,68859776.0,,,90.0,0.0,100.0,13.0,100.0,0.0,90.0,978827736.0,,,51.0,43223.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,3.0,95.0,10678.0,30.0,30.0,1.0,68859776.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41501.0,100.0,121195893488.0,100.0,568815424662.0,,,,,,,,,,,,,,,,,sac0,0.0,1134.0,10.0,56.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08,ZL005CJL,ST12000NM0008,12000138625024,0,76.0,42079672.0,,,92.0,0.0,100.0,7.0,100.0,0.0,74.0,24255564.0,,,59.0,36409.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,4.0,100.0,1737.0,36.0,36.0,1.0,42079672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36154.0,100.0,123850977168.0,100.0,423068679450.0,,,,,,,,,,,,,,,,,sac2,0.0,1114.0,4.0,33.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08,ZHZ2FMCK,ST12000NM0008,12000138625024,0,76.0,36681256.0,,,90.0,0.0,100.0,13.0,100.0,0.0,88.0,684119069.0,,,50.0,44169.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,437.0,99.0,2041.0,32.0,32.0,1.0,36681256.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43907.0,100.0,132107447784.0,100.0,782481407186.0,,,,,,,,,,,,,,,,,phx1,0.0,1064.0,6.0,18.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08,ZHZ4SQGG,ST12000NM0008,12000138625024,0,82.0,172996336.0,,,90.0,0.0,100.0,25.0,100.0,0.0,87.0,548549871.0,,,50.0,44128.0,100.0,0.0,,,100.0,23.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,484.0,99.0,2094.0,32.0,32.0,1.0,172996336.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43868.0,100.0,129610566792.0,100.0,818073798190.0,,,,,,,,,,,,,,,,,phx1,0.0,1064.0,19.0,25.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08,ZL004L25,ST12000NM0008,12000138625024,0,83.0,185714864.0,,,90.0,0.0,100.0,13.0,100.0,0.0,85.0,333868143.0,,,58.0,37388.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,4.0,100.0,1788.0,28.0,28.0,1.0,185714864.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37166.0,100.0,119210046936.0,100.0,377805066263.0,,,,,,,,,,,,,,,,,sac2,0.0,1110.0,4.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-15,ZHZ50R38,ST12000NM0008,12000138625024,0,82.0,168876872.0,,,90.0,0.0,100.0,12.0,100.0,0.0,81.0,134423086.0,,,51.0,43383.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,2.0,95.0,10718.0,21.0,21.0,1.0,168876872.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41653.0,100.0,122419714064.0,100.0,558658238606.0,,,,,,,,,,,,,,,,,sac0,0.0,1134.0,10.0,12.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-15,ZL00561B,ST12000NM0008,12000138625024,0,83.0,220797672.0,,,95.0,0.0,100.0,4.0,100.0,0.0,86.0,397370013.0,,,58.0,37254.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,1.0,99.0,2128.0,24.0,24.0,1.0,220797672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36988.0,100.0,88344511032.0,100.0,503188899249.0,,,,,,,,,,,,,,,,,sac0,0.0,1101.0,10.0,13.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-15,ZHZ0F61Q,ST12000NM0008,12000138625024,0,82.0,153221624.0,,,90.0,0.0,100.0,10.0,100.0,0.0,85.0,312531164.0,,,52.0,42831.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,798.0,98.0,4694.0,23.0,23.0,2.0,153221624.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42339.0,100.0,108704662992.0,100.0,420258947372.0,,,,,,,,,,,,,,,,,sac0,0.0,1105.0,13.0,24.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-15,ZL0050TS,ST12000NM0008,12000138625024,0,84.0,238776664.0,,,90.0,0.0,100.0,10.0,100.0,0.0,80.0,97339548.0,,,58.0,37338.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,81.0,19.0,,,100.0,1.0,99.0,2083.0,19.0,19.0,1.0,238776664.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37020.0,100.0,87605199520.0,100.0,455849807015.0,,,,,,,,,,,,,,,,,sac0,0.0,1098.0,7.0,4.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-15,ZHZ4Q1E9,ST12000NM0008,12000138625024,0,82.0,168552728.0,,,90.0,0.0,100.0,15.0,100.0,0.0,87.0,504759355.0,,,51.0,43713.0,100.0,0.0,,,100.0,15.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,2.0,95.0,10796.0,34.0,34.0,1.0,168552728.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41646.0,100.0,132287960216.0,100.0,536094796182.0,,,,,,,,,,,,,,,,,sac2,0.0,1135.0,7.0,59.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,ZHZ62FDS,ST12000NM0008,12000138625024,0,78.0,59722544.0,,,92.0,0.0,100.0,7.0,100.0,0.0,77.0,4348672357.0,,,83.0,15175.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,1.0,100.0,963.0,27.0,27.0,1.0,59722544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15022.0,100.0,74407705136.0,100.0,194207281394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,ZL0051Z2,ST12000NM0008,12000138625024,0,83.0,207987528.0,,,97.0,0.0,100.0,3.0,100.0,0.0,89.0,852058313.0,,,89.0,9887.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,1.0,100.0,633.0,29.0,29.0,1.0,207987528.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9764.0,100.0,38891114960.0,100.0,118058327305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,ZL0055VE,ST12000NM0008,12000138625024,0,82.0,150308168.0,,,90.0,0.0,100.0,8.0,100.0,0.0,89.0,794537848.0,,,88.0,10778.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,1.0,98.0,4219.0,22.0,22.0,1.0,150308168.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9803.0,100.0,47839667136.0,100.0,102404410469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,ZHZ69VHV,ST12000NM0008,12000138625024,0,83.0,217153736.0,,,96.0,0.0,100.0,4.0,100.0,0.0,79.0,72120073.0,,,87.0,12233.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,81.0,19.0,,,100.0,1.0,100.0,756.0,19.0,19.0,1.0,217153736.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12080.0,100.0,24533249976.0,100.0,151712411057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,ZL005BSJ,ST12000NM0008,12000138625024,0,82.0,147559536.0,,,95.0,0.0,100.0,5.0,100.0,0.0,88.0,608693000.0,,,92.0,7052.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,1.0,100.0,509.0,27.0,27.0,1.0,147559536.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6935.0,100.0,24272273800.0,100.0,88183146723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,ZHZ65XG9,ST12000NM0008,12000138625024,0,83.0,209547784.0,,,93.0,0.0,100.0,6.0,100.0,0.0,89.0,783651914.0,,,75.0,22306.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,1.0,100.0,1123.0,38.0,38.0,1.0,209547784.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22159.0,100.0,87645264800.0,100.0,490202116542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,ZHZ661G5,ST12000NM0008,12000138625024,0,83.0,218304880.0,,,97.0,0.0,100.0,3.0,100.0,0.0,81.0,128767687.0,,,75.0,21980.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,54.0,46.0,,,100.0,2.0,99.0,2066.0,46.0,46.0,1.0,218304880.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21624.0,100.0,88598276568.0,100.0,261230165556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,ZL0050Z4,ST12000NM0008,12000138625024,0,83.0,183787304.0,,,95.0,0.0,100.0,4.0,100.0,0.0,85.0,283793313.0,,,78.0,19485.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,2.0,100.0,1083.0,26.0,26.0,1.0,183787304.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19306.0,100.0,66696439912.0,100.0,210102220999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,ZL005BDF,ST12000NM0008,12000138625024,0,82.0,154332560.0,,,97.0,0.0,100.0,3.0,100.0,0.0,85.0,317487606.0,,,75.0,22104.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,1.0,100.0,1131.0,22.0,22.0,1.0,154332560.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21921.0,100.0,89053199568.0,100.0,347137200438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,ZHZ3RQ8Z,ST12000NM0008,12000138625024,0,84.0,242105368.0,,,90.0,0.0,100.0,10.0,100.0,0.0,86.0,383982522.0,,,70.0,26297.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,,,79.0,21.0,,,100.0,247.0,100.0,1600.0,21.0,21.0,1.0,242105368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26043.0,100.0,93897605240.0,100.0,335056804924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,ZHZ5TKTQ,ST12000NM0008,12000138625024,0,77.0,48335224.0,,,97.0,0.0,100.0,3.0,100.0,0.0,82.0,145425365.0,,,85.0,13476.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,100.0,820.0,29.0,29.0,3.0,48335224.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13304.0,100.0,64903673296.0,100.0,170008402276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,ZHZ4RJ33,ST12000NM0008,12000138625024,0,84.0,229779984.0,,,97.0,0.0,100.0,3.0,100.0,0.0,89.0,839500680.0,,,82.0,16002.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,2.0,96.0,9434.0,22.0,22.0,1.0,229779984.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14154.0,100.0,72566069096.0,100.0,176443689184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,ZHZ62HLQ,ST12000NM0008,12000138625024,0,80.0,94318680.0,,,94.0,0.0,100.0,5.0,100.0,0.0,90.0,899373804.0,,,85.0,13877.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,0.0,100.0,806.0,32.0,32.0,1.0,94318680.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13761.0,100.0,71244703488.0,100.0,187150864216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,ZHZ3NPRQ,ST12000NM0008,12000138625024,0,80.0,100541064.0,,,92.0,0.0,100.0,7.0,100.0,0.0,88.0,677398922.0,,,80.0,17833.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,45.0,100.0,869.0,25.0,25.0,1.0,100541064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17715.0,100.0,77419730184.0,100.0,234448763750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,ZL0052QE,ST12000NM0008,12000138625024,0,78.0,62035712.0,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,803315767.0,,,85.0,13249.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,100.0,750.0,29.0,29.0,2.0,62035712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13112.0,100.0,71352382880.0,100.0,164305767660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,ZL00527K,ST12000NM0008,12000138625024,0,82.0,157363152.0,,,95.0,0.0,100.0,4.0,100.0,0.0,89.0,805944870.0,,,85.0,13607.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,1.0,100.0,909.0,38.0,38.0,1.0,157363152.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13382.0,100.0,52426703376.0,100.0,179420544427.0,,,,,,,,,,,,,,,,,sac2,0.0,1135.0,8.0,7.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,ZL00537Y,ST12000NM0008,12000138625024,0,82.0,149483376.0,,,95.0,0.0,100.0,5.0,100.0,0.0,88.0,637933347.0,,,71.0,25773.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,,,77.0,23.0,,,100.0,1.0,100.0,1483.0,23.0,23.0,1.0,149483376.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25522.0,100.0,79052003200.0,100.0,278278101842.0,,,,,,,,,,,,,,,,,sac0,0.0,1097.0,4.0,15.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
