smart_5_raw_max,smart_5_raw_mean,smart_5_raw_cv,smart_5_raw_diff_mean,smart_5_raw_diff_max,smart_5_raw_diff_std,smart_5_raw_slope,smart_5_raw_skew,smart_5_raw_kurt,smart_5_raw_last,smart_187_raw_max,smart_187_raw_mean,smart_187_raw_cv,smart_187_raw_diff_mean,smart_187_raw_diff_max,smart_187_raw_diff_std,smart_187_raw_slope,smart_187_raw_skew,smart_187_raw_kurt,smart_187_raw_last,smart_188_raw_max,smart_188_raw_mean,smart_188_raw_cv,smart_188_raw_diff_mean,smart_188_raw_diff_max,smart_188_raw_diff_std,smart_188_raw_slope,smart_188_raw_skew,smart_188_raw_kurt,smart_188_raw_last,smart_198_raw_max,smart_198_raw_mean,smart_198_raw_cv,smart_198_raw_diff_mean,smart_198_raw_diff_max,smart_198_raw_diff_std,smart_198_raw_slope,smart_198_raw_skew,smart_198_raw_kurt,smart_198_raw_last,smart_197_raw_max,smart_197_raw_mean,smart_197_raw_cv,smart_197_raw_diff_mean,smart_197_raw_diff_max,smart_197_raw_diff_std,smart_197_raw_slope,smart_197_raw_skew,smart_197_raw_kurt,smart_197_raw_last,smart_241_raw_max,smart_241_raw_mean,smart_241_raw_cv,smart_241_raw_diff_mean,smart_241_raw_diff_max,smart_241_raw_diff_std,smart_241_raw_slope,smart_241_raw_skew,smart_241_raw_kurt,smart_241_raw_last,smart_12_raw_max,smart_12_raw_mean,smart_12_raw_cv,smart_12_raw_diff_mean,smart_12_raw_diff_max,smart_12_raw_diff_std,smart_12_raw_slope,smart_12_raw_skew,smart_12_raw_kurt,smart_12_raw_last,smart_7_raw_max,smart_7_raw_mean,smart_7_raw_cv,smart_7_raw_diff_mean,smart_7_raw_diff_max,smart_7_raw_diff_std,smart_7_raw_slope,smart_7_raw_skew,smart_7_raw_kurt,smart_7_raw_last,smart_4_raw_max,smart_4_raw_mean,smart_4_raw_cv,smart_4_raw_diff_mean,smart_4_raw_diff_max,smart_4_raw_diff_std,smart_4_raw_slope,smart_4_raw_skew,smart_4_raw_kurt,smart_4_raw_last,smart_193_raw_max,smart_193_raw_mean,smart_193_raw_cv,smart_193_raw_diff_mean,smart_193_raw_diff_max,smart_193_raw_diff_std,smart_193_raw_slope,smart_193_raw_skew,smart_193_raw_kurt,smart_193_raw_last,smart_190_raw_max,smart_190_raw_mean,smart_190_raw_cv,smart_190_raw_diff_mean,smart_190_raw_diff_max,smart_190_raw_diff_std,smart_190_raw_slope,smart_190_raw_skew,smart_190_raw_kurt,smart_190_raw_last,failure
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22409483000,12968822328,0.678033048198574,3734913833.3333335,6088885280,2126923045.881661,3734913833.3333335,-0.376673794,-1.432788604,22409483000,1,1,0,0,0,0,0,0,0,1,20076908,9637784.857142856,0.753685154183439,3346022.6666666665,4700275,1140021.9465730765,3346022.6666666665,0.08905005207300502,-1.221289648,20076908,1,1,0,0,0,0,0,0,0,1,8,5.142857142857143,0.3795166950355407,0.8333333333333334,1,0.408248290463863,0.8333333333333334,0.28819549029261293,-1.446375,8,29,27.714285714285715,0.04523177519274289,0.6666666666666666,3,1.2110601416389968,0.6666666666666666,-2.103090638,5.380165289256217,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27483508008,26561919352,0.026715587077539942,322992348,466096600,125615077.47718953,322992348,-0.09678841,-1.287415782,27483508008,4,4,0,0,0,0,0,0,0,4,274187425,262043511,0.03414380572044602,4120799.5,5851087,1434505.7856698593,4120799.5,0.014907657018812245,-1.203873983,274187425,4,4,0,0,0,0,0,0,0,4,222,219.42857142857142,0.01014177208814924,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,222,26,25.714285714285715,0.018975834751777033,0.16666666666666666,1,0.752772652709081,0.16666666666666666,-1.229634092,-0.84,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22712513736,21990151387.42857,0.022520446281926055,226744030.66666666,310354704,75958481.90197909,226744030.66666666,0.13423323211996924,-1.239117662,22712513736,1,1,0,0,0,0,0,0,0,1,236984600,226534147,0.03110045630753198,3271920.6666666665,4706626,1211267.7923682553,3271920.6666666665,0.1462421692674796,-1.065012053,236984600,1,1,0,0,0,0,0,0,0,1,613,609.5714285714286,0.0036507527366761734,1,2,1.0954451150103321,1,0.24887548641406904,-0.944378698,613,26,25,0.04,-0.5,1,1.0488088481701516,-0.5,-1.4,3,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27789002968,26759236858.285713,0.026680066141122765,329252738.6666667,445837040,115189995.99468654,329252738.6666667,0.08014270610591524,-1.197247596,27789002968,1,1,0,0,0,0,0,0,0,1,276208565,263253096.85714287,0.033153586497960554,4054961.5,5779057,1493372.8879189885,4054961.5,0.15360635546100038,-1.060750716,276208565,1,1,0,0,0,0,0,0,0,1,160,157,0.01375953439152412,1,1,0,1,0,-1.2,160,21,21,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21998676816,21310253963.42857,0.02187362773827993,215810510.66666666,298791080,81463706.41739473,215810510.66666666,0.14858953049752494,-1.092223528,21998676816,1,1,0,0,0,0,0,0,0,1,237061135,226248533.42857143,0.032058026602810624,3346018.1666666665,4867854,1413236.8301334942,3346018.1666666665,0.18609150127059254,-1.101370747,237061135,1,1,0,0,0,0,0,0,0,1,691,688,0.003139893749228615,1,1,0,1,0,-1.2,691,38,36.57142857142857,0.02151394745033634,0.3333333333333333,2,1.2110601416389968,0.3333333333333333,1.114549779391636,0.27337278106511054,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27634780600,26667501465.142857,0.02636928685854261,323030900,447378392,108219078.98378032,323030900,0.05382569809317003,-1.250640034,27634780600,2,2,0,0,0,0,0,0,0,2,278292770,265842103.57142857,0.034093523790127214,4175079.6666666665,5858181,1429773.3420983437,4175079.6666666665,0.0501201012009429,-1.218898099,278292770,2,2,0,0,0,0,0,0,0,2,158,155,0.013937076770769594,1,1,0,1,0,-1.2,158,21,20.142857142857142,0.01876419369549355,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.6457513110645956,7.000000000000028,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22824847400,22208691979.42857,0.0217967496763507,223512160,309918992,77251069.66140282,223512160,-0.234568028,-1.102286475,22824847400,1,1,0,0,0,0,0,0,0,1,234217655,225232687,0.030444923053551606,3153090.3333333335,4410680,1064681.035691097,3153090.3333333335,-0.125891294,-1.216253072,234217655,1,1,0,0,0,0,0,0,0,1,619,616,0.003506894317320271,1,1,0,1,0,-1.2,619,20,19.142857142857142,0.01974441276913873,0,1,0.6324555320336759,0,2.645751311064597,7.000000000000039,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639931384,548493530.2857143,0.4409585528067414,106655230.66666667,639886440,261228875.57616335,106655230.66666667,-2.645751287,6.999999902198475,639931384,3,2.5714285714285716,0.44095855184409843,0.5,3,1.224744871391589,0.5,-2.645751311,7.0000000000000036,3,2657037,2265701.714285714,0.4409798205935403,442839.5,2629528,1071255.9995080074,442839.5,-2.645215397,6.99783944407287,2657037,3,2.5714285714285716,0.44095855184409843,0.5,3,1.224744871391589,0.5,-2.645751311,7.0000000000000036,3,1297,805.2857142857143,0.5428083597647099,216.16666666666666,581,185.4005573526322,216.16666666666666,-0.979889381,1.0646590437835668,1297,28,23.142857142857142,0.44236769027401185,4.5,27,11.148990985734986,4.5,-2.610482866,6.858093828318507,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22626437552,21936950037.714287,0.02167676868932795,221351157.33333334,312289856,83817590.49225108,221351157.33333334,0.04374743481005344,-1.094599564,22626437552,1,1,0,0,0,0,0,0,0,1,231893440,222125379.42857143,0.02995262435444518,3051397.6666666665,4221338,1104237.5198497227,3051397.6666666665,0.1506381690976667,-1.194271071,231893440,1,1,0,0,0,0,0,0,0,1,705,702,0.003077274785568785,1,1,0,1,0,-1.2,705,26,25.571428571428573,0.020903113892591852,0,1,1.0954451150103321,0,-0.374165739,-2.8,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27606287960,26693177868.57143,0.0260126892869827,305787661.3333333,412170552,104313840.33726233,305787661.3333333,-0.061276227,-1.48257595,27606287960,1,1,0,0,0,0,0,0,0,1,270776318,258772994.14285713,0.034446852915311174,3950847.3333333335,5524485,1377289.589148581,3950847.3333333335,0.007254932417605364,-1.434407087,270776318,1,1,0,0,0,0,0,0,0,1,156,153,0.014119260780845013,1,1,0,1,0,-1.2,156,20,20,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21786483517,12025769387.142857,0.6556693847873862,3631080586.1666665,6123374925,1796864644.5596519,3631080586.1666665,-0.181909154,-0.956673222,21786483517,2,1.8571428571428572,0.20351933162035316,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-2.645751311,6.999999999999998,2,25145519,12801163.714285715,0.7118092246666133,4190796.8333333335,6509301,1827113.3063745573,4190796.8333333335,0.11973537167940487,-1.146132808,25145519,2,1.8571428571428572,0.20351933162035316,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-2.645751311,6.999999999999998,2,36,29.285714285714285,0.3851702704258323,5.333333333333333,27,10.61445555206044,5.333333333333333,-2.519332709,6.494328969306892,36,31,30.285714285714285,0.03674000454574818,0.5,2,1.0488088481701516,0.5,-1.783607653,3.2307692307692175,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227363928,194864993.14285713,0.4409585588758544,37893988,227321016,92799912.47350255,37893988,-2.645751134,6.999999285595921,227363928,1,0.8571428571428571,0.4409585518440985,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-2.645751311,6.9999999999999964,1,276648,226226.2857142857,0.4428260613599335,46108,250913,100349.71794678847,46108,-2.599140012,6.812416223045961,276648,1,0.8571428571428571,0.4409585518440985,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-2.645751311,6.9999999999999964,1,1165,687.2857142857143,0.5802063936134162,194.16666666666666,439,130.28494412888492,194.16666666666666,-0.651116098,0.13140274478762848,1165,31,26,0.44133114046303856,5.166666666666667,30,12.188792666489435,5.166666666666667,-2.636310413,6.962441916359557,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27719394824,26671789325.714287,0.026531850486306803,327016460,472208384,131270709.86384097,327016460,0.16062471295132486,-1.12885176,27719394824,7,7,0,0,0,0,0,0,0,7,278017225,264549447.57142857,0.03390388336477792,4152779,5987957,1532481.6227510201,4152779,0.21734904691185988,-1.06274523,278017225,7,7,0,0,0,0,0,0,0,7,166,163,0.01325304846300176,1,1,0,1,0,-1.2,166,26,25.142857142857142,0.015032677903776081,0,1,0.6324555320336759,0,2.6457513110645965,7.000000000000032,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638745040,547476889.1428572,0.44095855276905543,106457506.66666667,638700960,260744975.94015005,106457506.66666667,-2.645751288,6.999999906027284,638745040,3,2.5714285714285716,0.44095855184409843,0.5,3,1.224744871391589,0.5,-2.645751311,7.0000000000000036,3,2377670,2026063.857142857,0.44098554369795534,396278.3333333333,2349941,957097.2177862951,396278.3333333333,-2.645071188,6.997258235510813,2377670,3,2.5714285714285716,0.44095855184409843,0.5,3,1.224744871391589,0.5,-2.645751311,7.0000000000000036,3,1282,800.7142857142857,0.5397021745851146,213.66666666666666,585,188.31427632196844,213.66666666666666,-1.012889981,1.154524039985878,1282,29,24,0.44161425265512905,4.666666666666667,28,11.48332123850355,4.666666666666667,-2.629280168,6.93369317331314,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476203600,1355654508.5714285,0.5628995161360925,306021788,600597968,259873093.302264,306021788,0.5016744887564464,-1.550247703,2476203600,1,1,0,0,0,0,0,0,0,1,18247696,8348045.428571428,0.8012782055156754,2687071.3333333335,5501948,2309984.1543442383,2687071.3333333335,0.5375362306053938,-1.493554556,18247696,1,1,0,0,0,0,0,0,0,1,236,200,0.3006797853752948,24.666666666666668,90,38.39097116076469,24.666666666666668,-1.504793732,0.8596169179851199,236,37,33.42857142857143,0.06429221707348579,0.3333333333333333,7,3.9327683210007005,0.3333333333333333,0.20722196746278262,1.3172706982676177,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31012839552,30387387499.42857,0.016124645360269706,227195058.66666666,325941896,81484976.15955128,227195058.66666666,-0.243969613,-1.074835145,31012839552,2,2,0,0,0,0,0,0,0,2,371197775,359819014,0.024086661487183816,4019448.5,5470289,1419109.8271579617,4019448.5,-0.135125953,-1.105835563,371197775,2,2,0,0,0,0,0,0,0,2,188,185.42857142857142,0.012001357417101104,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,188,37,36.42857142857143,0.014673166222642907,0,1,0.8944271909999159,0,0.3741657386773783,-2.8,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30984107424,30338781617.142857,0.01627043958982665,224545322.66666666,341827592,79044843.87109001,224545322.66666666,-0.104458207,-1.353675573,30984107424,2,2,0,0,0,0,0,0,0,2,367105038,356121834.28571427,0.023774196634397716,3915603.3333333335,5323486,1348396.610273204,3915603.3333333335,-0.16785195,-1.114441685,367105038,2,2,0,0,0,0,0,0,0,2,189,186,0.011614230642307995,1,1,0,1,0,-1.2,189,37,37,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31302840816,30690577980.57143,0.015032056895166094,212242042.66666666,276851544,61086274.28141089,212242042.66666666,-0.08300621,-1.217654362,31302840816,1,1,0,0,0,0,0,0,0,1,379547192,368688541.28571427,0.022863759264214033,3882122.1666666665,5219554,1308019.42959597,3882122.1666666665,-0.175528329,-1.152276281,379547192,1,1,0,0,0,0,0,0,0,1,167,164.42857142857142,0.013534111144567535,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,167,32,30.428571428571427,0.037264102972740715,-0.333333333,1,1.7511900715418265,-0.333333333,-0.235177894,-1.227160494,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31474178424,30773104912,0.016531611548609923,226710312,292393936,66488029.85050929,226710312,0.10735118228770789,-1.411392437,31474178424,1,1,0,0,0,0,0,0,0,1,367717716,355407713.4285714,0.02592538710774428,4090612.1666666665,5693136,1304612.7712579572,4090612.1666666665,0.02140961387673687,-1.422218597,367717716,1,1,0,0,0,0,0,0,0,1,151,148,0.014596262834251939,1,1,0,1,0,-1.2,151,27,26.142857142857142,0.014457657437511423,0,1,0.6324555320336759,0,2.6457513110645965,7.000000000000032,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527813384,1308224301.7142856,0.5628976059679126,314605958.6666667,596980280,241367594.27970052,314605958.6666667,0.7557674265726095,-0.833900604,2527813384,1,1,0,0,0,0,0,0,0,1,17857365,7562009,0.8153834593556237,2640220,5101441,2049836.5984191033,2640220,0.7886870668460759,-0.749438272,17857365,1,1,0,0,0,0,0,0,0,1,235,191.57142857142858,0.3658319227405872,24.333333333333332,142,57.6529848894805,24.333333333333332,-1.227994798,-0.841257963,235,36,34.142857142857146,0.03131094047509574,-0.166666667,2,2.0412414523193148,-0.166666667,0.7717168360221133,0.2624999999999815,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647135464,1374198362.2857144,0.5915672108411255,334515656,632571712,284582675.9801366,334515656,0.5653074886708475,-1.355018865,2647135464,1,1,0,0,0,0,0,0,0,1,19130516,8205678.428571428,0.8307831142554455,2837650.8333333335,5083440,2377056.9805038683,2837650.8333333335,0.6304752808224254,-1.150418007,19130516,1,1,0,0,0,0,0,0,0,1,227,183.28571428571428,0.3503690189960496,24,102,39.375119047439085,24,-1.165418836,-0.820534439,227,34,32.285714285714285,0.06120499681783607,0,5,2.756809750418044,0,-1.096053694,-0.444735277,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27933548160,26979560875.42857,0.024050766584681384,300101540,411999688,99197821.3889024,300101540,0.14117780081050288,-1.134510299,27933548160,7,7,0,0,0,0,0,0,0,7,271794724,258737871.42857143,0.03390225626289228,4053047,5625827,1399960.2623437566,4053047,0.19782233412440753,-1.10612694,271794724,7,7,0,0,0,0,0,0,0,7,166,163,0.01325304846300176,1,1,0,1,0,-1.2,166,23,22.428571428571427,0.023832212654611093,-0.166666667,1,0.7527726527090811,-0.166666667,0.3741657386774062,-2.8,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16757097136,15826591168,0.04646526672741799,323754834.6666667,516599000,134905602.28003696,323754834.6666667,-0.163373203,-1.502885962,16757097136,2,2,0,0,0,0,0,0,0,2,152740152,143457030.2857143,0.05054818701752393,3188892.5,4923646,1335592.2594418926,3188892.5,-0.127553807,-1.542783465,152740152,2,2,0,0,0,0,0,0,0,2,222,219.42857142857142,0.00906016742410942,0.8333333333333334,2,0.983192080250175,0.8333333333333334,-0.119993494,-1.64915082,222,33,33,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17270238136,16242520523.428572,0.04825133862393465,361010896,499479192,138440002.26053286,361010896,-0.084967053,-1.170937573,17270238136,2,2,0,0,0,0,0,0,0,2,159867245,148700747.14285713,0.056850628307442336,3891954.3333333335,5213597,1413998.7072094043,3891954.3333333335,-0.070124567,-1.193505902,159867245,2,2,0,0,0,0,0,0,0,2,170,167.28571428571428,0.012306271745640359,1,2,0.8944271909999159,1,-0.373319555,-0.581668981,170,34,33,0.01749546270271593,-0.166666667,1,0.7527726527090811,-0.166666667,0,3,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609297832,1372400506.2857144,0.5572964506992127,328309585.3333333,590016448,228174028.67183906,328309585.3333333,0.6559926214457363,-1.024586521,2609297832,1,1,0,0,0,0,0,0,0,1,19147372,8044049.285714285,0.8396454574632645,2913150.6666666665,5404754,2090312.5855846219,2913150.6666666665,0.7133157454193475,-0.875746919,19147372,1,1,0,0,0,0,0,0,0,1,242,199.42857142857142,0.34750956447799897,24.166666666666668,139,56.25803646295049,24.166666666666668,-1.228439518,-0.839300784,242,33,30,0.0769800358919501,-0.5,5,4.277849927241488,-0.5,-0.79566084,0.4406249999999998,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6536646912,5268374372.571428,0.17948690770564224,437741757.3333333,628197936,167708259.85899347,437741757.3333333,-0.023545271,-1.131318088,6536646912,2,2,0,0,0,0,0,0,0,2,51639075,40557704.571428575,0.20446662941625207,3825935.3333333335,5376862,1449341.223597489,3825935.3333333335,-0.034399317,-1.173917425,51639075,2,2,0,0,0,0,0,0,0,2,232,228.85714285714286,0.00990918094031682,1,2,0.6324555320336759,1,0.12493825635582029,-1.680864198,232,32,32,0,0,0,0,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419840424,1320733398.857143,0.5634115381558116,296590514.6666667,606460536,267708905.4300567,296590514.6666667,0.5335155626511645,-1.509988964,2419840424,1,1,0,0,0,0,0,0,0,1,17579952,7860798.142857143,0.8205627771805712,2593959.5,5385851,2303374.8568215077,2593959.5,0.5871684197233841,-1.394454473,17579952,1,1,0,0,0,0,0,0,0,1,228,191.57142857142858,0.3130519995902602,23.333333333333332,101,40.25750447639131,23.333333333333332,-1.339672243,-0.139962081,228,31,29.428571428571427,0.0385303588989989,-0.333333333,2,1.632993161855452,-0.333333333,0.7251318408103006,-0.743209877,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639956144,542829114.2857143,0.4418047861765904,106659357.33333333,600125288,242271150.82477173,106659357.33333333,-2.625106558,6.912801372762367,639956144,2,1.7142857142857142,0.4409585518440985,0.3333333333333333,2,0.816496580927726,0.3333333333333333,-2.645751311,6.9999999999999964,2,2505472,2114391.8571428573,0.44186149011783815,417578.6666666667,2334321,940745.1707921049,417578.6666666667,-2.623727787,6.906998874409066,2505472,2,1.7142857142857142,0.4409585518440985,0.3333333333333333,2,0.816496580927726,0.3333333333333333,-2.645751311,6.9999999999999964,2,1172,650.5714285714286,0.6062309345685922,195.33333333333334,356,93.39735899192583,195.33333333333334,-0.4588297,-0.152721451,1172,30,25.571428571428573,0.4411993267403859,5,30,12.263767773404714,5,-2.639781145,6.975311161244575,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42909213919,35429333530.42857,0.18965873785743526,2771764813.3333335,4877362720,1579723788.9124277,2771764813.3333335,-0.179827177,-1.823989052,42909213919,14,14,0,0,0,0,0,0,0,14,110813601,102019666.57142857,0.059034211383619875,2676715.3333333335,4444003,1063957.7324536284,2676715.3333333335,0.3458368694624488,-1.331995048,110813601,2914,2914,0,0,0,0,0,0,0,2914,2992,2989.5714285714284,0.0006649981919736259,0.8333333333333334,2,0.983192080250175,0.8333333333333334,0.11999349390474023,-1.64915082,2992,32,31.857142857142858,0.011864355654998163,0,1,0.6324555320336759,0,-2.645751311,7.000000000000032,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22840201152,22136807573.714287,0.021178996112676297,219042746.66666666,320729880,67560586.11125991,219042746.66666666,0.19310340856573896,-1.030109293,22840201152,1,1,0,0,0,0,0,0,0,1,246233343,236108148.42857143,0.029023675171658117,3176746.3333333335,4527296,1123734.9280859195,3176746.3333333335,0.1376195706100955,-1.094314547,246233343,1,1,0,0,0,0,0,0,0,1,655,652,0.00331326211575044,1,1,0,1,0,-1.2,655,20,18.714285714285715,0.040393149787245654,-0.166666667,1,0.9831920802501751,-0.166666667,0.5952940449895273,-0.35,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640243976,548761594.2857143,0.44095855280993995,106707329.33333333,640199296,261356620.0640882,106707329.33333333,-2.645751287,6.999999901873501,640243976,1,0.8571428571428571,0.4409585518440985,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-2.645751311,6.9999999999999964,1,2609775,2225875.8571428573,0.44097815557764025,434962.5,2583889,1052756.5038052723,434962.5,-2.645257357,6.998008531035364,2609775,1,0.8571428571428571,0.4409585518440985,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-2.645751311,6.9999999999999964,1,1115,647.5714285714286,0.593080519025478,185.83333333333334,396,114.80664905251207,185.83333333333334,-0.558825988,-0.111684572,1115,24,19.857142857142858,0.4423144215522128,3.8333333333333335,23,9.495613022162743,3.8333333333333335,-2.611960401,6.863015089163246,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27666974384,26554188756.57143,0.02879518641330182,353670109.3333333,472714224,119426584.91877724,353670109.3333333,0.15119097397450182,-1.282010871,27666974384,1,1,0,0,0,0,0,0,0,1,277704714,263326835.57142857,0.037149015239304715,4571388.333333333,6316971,1547299.138257844,4571388.333333333,0.15503797311237563,-1.177486664,277704714,1,1,0,0,0,0,0,0,0,1,158,155,0.013937076770769594,1,1,0,1,0,-1.2,158,21,21,0,0,0,0,0,0,0,21,0
